product_name,route,country,holder,pv_file_location,pv_email,pv_phone
Omeprazol Sandoz,Oral Use,Belgium,Sandoz N.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Denmark,Sandoz A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Germany,1 A Pharma Gmbh,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Iceland,Sandoz A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Portugal,Sandoz Farmaceutica Lda.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Romania,Sandoz Pharmaceuticals S.R.L.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Slovakia,Sandoz Pharmaceuticals D.D.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz,Oral Use,Sweden,Sandoz A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz Care,Oral Use,Spain,"Sandoz Farmacéutica, S.A.",Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sandoz Farmacéutica,Oral Use,Spain,"Sandoz Farmacéutica, S.A.",Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazol Sanoswiss,Oral Use,Finland,Uab Sanoswiss,Lithuania,pv@sanoswiss.com,37070015140
Omeprazol Serraclinics,Intravenous Use,Spain,Laboratorios Serra Pamies S.A.,Spain,drug.safety@qualitecfarma.com,913 728 399 / 400
Omeprazol Slavia,Oral Use,Romania,Slavia Pharm Srl,Romania,farmacovigilenta@slaviapharm.ro,0040213046384
Omeprazol Stada,Oral Use,Austria,Stada Arzneimittel Gmbh,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Czech Republic,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Germany,Stada Gmbh,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Germany,Stadapharm Gmbh,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Portugal,Stada Lda.,Germany,dso@stada.de,496101603214
Omeprazol Stada,Oral Use,Slovakia,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Spain,"Laboratorio Stada, S.L.",Germany,dso@stada.de,49 6101 603 214
Omeprazol Stada,Oral Use,Sweden,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazol Stadapharm,Oral Use,Spain,"Laboratorio Stada, S.L.",Germany,dso@stada.de,49 6101 603 214
Omeprazol Stirol,Oral Use,Latvia,Stirolbiofarm Baltikum Sia,Latvia,safety@snovigroup.com,371 29865787
Omeprazol Stirol,Oral Use,Latvia,Stirolbiofarm Baltikum Sia,Latvia,safety@snovigroup.com,37129865787
Omeprazol Sun,Oral Use,Spain,Sun Pharmaceutical Industries Europe B.V.,Romania,drugsafetyeurope@sunpharma.com,40-264-501163
Omeprazol T Al,Oral Use,Germany,Aliud Pharma Gmbh,Germany,dso@stada.de,49 6101 603 214
Omeprazol Tarbis,Oral Use,Spain,"Tarbis Farma, S.L.",Netherlands,safety@amaroxpharma.com,34935659776
Omeprazol Tarbis Farma,Oral Use,Spain,"Tarbis Farma, S.L.",Netherlands,safety@amaroxpharma.com,34935659776
Omeprazol Tartet Ciclum Farma Unipessoal,Oral Use,Portugal,Ciclum Farma Unipessoal Lda.,Germany,dso@stada.de,49 6101 603 214
Omeprazol Tecnigen,Oral Use,Portugal,Pentafarma - Sociedade Tecnico-Medicinal S.A.,Portugal,augusto.filipe@tecnimede.com,351210414119
Omeprazol Tecnigen,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Omeprazol Tecnimede,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Omeprazol Terapia,Oral Use,Romania,Terapia S.A.,Romania,drugsafetyeurope@sunpharma.com,40 730199839
Omeprazol Teva,Gastroenteral Use,Portugal,Teva Pharma – Produtos Farmacêuticos Lda,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva,"Gastroenteral Use ,Oral Use",Belgium,Teva Gmbh,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva,"Gastroenteral Use ,Oral Use",Hungary,Teva Gyógyszergyár Zrt,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva,"Gastroenteral Use ,Oral Use",Netherlands,Teva Nederland B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva,Oral Use,Netherlands,Teva Nederland B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva,Oral Use,Sweden,Teva Sweden Ab,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva Pharma,Oral Use,Czech Republic,Teva Pharma B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Teva-Ratio,Oral Use,Spain,"Teva Pharma S.L.U.,",Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazol Tiostene Laboratórios Azevedos Indústria Farmacêutica,Intravenous Use,Portugal,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",Portugal,farmacovigilancia@azevedos-sa.pt,351214725927
Omeprazol Tolife,Oral Use,Portugal,Towa Pharmaceutical S.A.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Omeprazol Viatris,Oral Use,Belgium,Viatris Gx,Italy,productsafety@viatris.com,39 02 61246439
Omeprazol Viatris,Oral Use,Denmark,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Omeprazol Viatris,Oral Use,Netherlands,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Omeprazol Viatris,Oral Use,Spain,"Viatris Pharmaceuticals, S.L.U.",Italy,productsafety@viatris.com,39 02 61246439
Omeprazol Vir,Oral Use,Spain,"Industria Química Y Farmaceútica Vir, S.A.",Spain,farmacovigilancia@vir.es,914862990
Omeprazol Vitória,Oral Use,Portugal,"Faes Farma Portugal, S.A.",Portugal,farmacovigilancia@faesfarma.pt,00351919701160
Omeprazol Xiromed,Oral Use,Netherlands,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Omeprazol Zentiva,Oral Use,Portugal,"Zentiva Portugal, Lda",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zentiva,Oral Use,Romania,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zentiva,Oral Use,Sweden,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zentiva,Intravenous Use,Czech Republic,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zentiva,Intravenous Use,Romania,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zentiva K.S.,Oral Use,Sweden,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazol Zintem,Oral Use,Portugal,Towa Pharmaceutical S.A.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Omeprazole,Oral Use,Ireland,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole,Oral Use,Romania,Dr. Reddy's Laboratories Romania S.R.L.,Germany,xevmpd@drreddys.com,49 172 3643749
Omeprazole,"Oral, Nasogastric Tube Or Percutaneous Endoscopic Gastrostomy Tube Use",United Kingdom (Northern Ireland),Orbit Pharmalimited,United Kingdom (Northern Ireland),safety@novumgen.com,44 0203 096 2886
Omeprazole (Generic) Normon,Intravenous Use,Malta,"Laboratorios Normon, S.A.",Spain,safety@normon.com,34 635 92 68 57
Omeprazole Ab,Oral Use,Belgium,Aurobindo N.V.,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Omeprazole Accord Healthcare,Intravenous Use,United Kingdom (Northern Ireland),Accord Healthcare Limited,Poland,agatagesiewicz@lambda-cro.com,48 502 165 770
Omeprazole Accord Healthcare Ireland,Oral Use,Ireland,Accord Healthcare Ireland Limited,Poland,agatagesiewicz@lambda-cro.com,48 502 165 770
Omeprazole Accord-Uk,Oral Use,United Kingdom (Northern Ireland),Accord-Uk Limited,Poland,agatagesiewicz@lambda-cro.com,48 502 165 770
Omeprazole Activase Pharmaceuticals,Oral Use,United Kingdom (Northern Ireland),Activase Pharmaceuticals Limited,Czech Republic,regulatory@genreg.eu,44-2072010-400
Omeprazole Almus,Oral Use,France,Almus France,Germany,qppvo_almus@pharmalex.com,33 1 40 80 18 44
Omeprazole Apteo Med,Oral Use,Poland,Synoptis Pharma Sp Z O O,Poland,office@synoptispharma.com,48226590277
Omeprazole Arrow,Intravenous Use,France,Eugia Pharma (Malta) Limited,Malta,eupvg@eugiapharma.com,356 22294000
Omeprazole Arrow,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Omeprazole Arrow Conseil,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Omeprazole Arrow Lab,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Oméprazole Arrow Lab,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Omeprazole Aurobindo,Oral Use,Belgium,Aurobindo N.V.,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Omeprazole Biogaran,Oral Use,France,Biogaran,France,pharmacovigilance@biogaran.fr,33 1 55 72 41 00
Omeprazole Biogaran Conseil,Oral Use,France,Biogaran,France,pharmacovigilance@biogaran.fr,33 1 55 72 41 00
Omeprazole Bluefish,Oral Use,Ireland,Bluefish Pharmaceuticals Ab,Sweden,drugreaction@bluefishpharma.com,46 85 19 11 600
Omeprazole Bristol Laboratories,Oral Use,United Kingdom (Northern Ireland),Bristol Laboratories Limited,Germany,info@bristol-labs.co.uk,0044 (0) 1442200922
Omeprazole Crescent Pharma,Oral Use,United Kingdom (Northern Ireland),Crescent Pharma Limited,Malta,safety@crescentpharma.com,356 99253836
Omeprazole Cristers,Oral Use,France,Cristers,France,pharmacovigilance@medipha.eu,33169592300
Omeprazole Cristers,Oral Use,France,Sun Pharma France,Romania,drugsafetyeurope@sunpharma.com,40 264 501 163
Omeprazole Cristers Pharma,Oral Use,France,Cristers,France,pharmacovigilance@medipha.eu,33169592300
Omeprazole Dr. Reddy's Laboratories (Uk),Oral Use,United Kingdom (Northern Ireland),Dr. Reddy's Laboratories (Uk) Ltd,Germany,balaji.malla@drreddys.com,49 172 3643749
Omeprazole Dr. Reddy's Laboratories (Uk),Oral Use,United Kingdom (Northern Ireland),Dr. Reddy's Laboratories (Uk) Ltd,Germany,pharmacovigilance@betapharm.de,49 172 3643749
Omeprazole Eg,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de,49 6101 603 214
Omeprazole Eg,Oral Use,France,Eg Labo Laboratoires Eurogenerics,Germany,dso@stada.de,49 6101 603 214
Omeprazole Eg,Oral Use,Luxembourg,Eurogenerics N.V./S.A.,Germany,dso@stada.de,49 6101 603 214
Omeprazole Ethypharm,Oral Use,France,Ethypharm,France,drugsafety@ethypharm.com,33141121720
Omeprazole Evolugen Pharma,Oral Use,France,Evolupharm,France,pharmacovigilance@medipha.eu, 33 1 69 59 23 00
Omeprazole Galmed,Oral Use,Czech Republic,Galmed,Czech Republic,pvg@pharmazet.com, +420 281 910 140
Omeprazole Generics [uk],Oral Use,United Kingdom (Northern Ireland),Generics [uk] Limited,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole Genoptim,Oral Use,Poland,Synoptis Pharma Sp Z O O,Poland,office@synoptispharma.com,48226590277
Omeprazole Genoptim,Intravenous Use,Poland,Synoptis Pharma Sp Z O O,Poland,office@synoptispharma.com,48226590277
Omeprazole Hikma,Intravenous Use,Portugal,"Hikma Farmacêutica (Portugal), S.A.",Croatia,portugaleupharmacovigilance@hikma.com,351219608410
Omeprazole Ibigen,Intravenous Use,United Kingdom (Northern Ireland),Ibigen Srl,Italy,safety@ibigen.it,390818986293
Omeprazole Ibigen Srl,Intravenous Use,Malta,Ibigen Srl,Italy,safety@ibigen.it,390818986293
Omeprazole Inn-Farm,Oral Use,United Kingdom (Northern Ireland),Inn-Farm D.O.O.,Slovenia,pharmacovigilance@inn-farm.si,0038630605522
Omeprazole Inteli,Oral Use,Latvia,Uab Inteli Generics Nord,Lithuania,pv@evigrow.com,37067054244
Omeprazole Inteli,Oral Use,Lithuania,Uab Inteli Generics Nord,Lithuania,adr@sveikuva.lt,0037067054244
Omeprazole Inteli,Oral Use,Lithuania,Uab Inteli Generics Nord,Lithuania,pv@evigrow.com,37067054244
Omeprazole Krka,Oral Use,France,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.fr@krka.biz,0033(0)643359485
Omeprazole Liconsa,Oral Use,Belgium,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Omeprazole Liconsa,Oral Use,France,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Omeprazole Liconsa,Oral Use,Greece,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Omeprazole Liconsa,Oral Use,Sweden,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Omeprazole Medley Pharma,Oral Use,United Kingdom (Northern Ireland),Medley Pharma Limited,United Kingdom,akhtarhms@skayedzan.co.uk,7889821952
Omeprazole Mobius Healthcare,Oral Use,United Kingdom (Northern Ireland),Mobius Healthcare Limited,United Kingdom,akhtarhms@skayedzan.co.uk,7889821952
Omeprazole Mylan,Intravenous Use,United Kingdom (Northern Ireland),Generics [uk] Limited,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole Nord,Oral Use,Lithuania,Uab Inteli Generics Nord,Lithuania,pv@sveikuva.lt,37067054244
Omeprazole Noridem,Intravenous Use,Romania,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazole Noridem,Intravenous Use,France,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazole Noridem,Intravenous Use,Poland,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazole Noridem,Intravenous Use,Slovakia,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazole Noridem,Intravenous Use,Spain,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazole Novumgen,Intravenous Use,United Kingdom (Northern Ireland),Novumgen Limited,United Kingdom,safety@novumgen.com,44 0203 096 2886
Omeprazole Olikla,Oral Use,Czech Republic,Olikla S.R.O.,Czech Republic,safety@olikla.cz,420603227322
Omeprazole Olikla,Oral Use,Slovakia,Olikla S.R.O.,Czech Republic,safety@olikla.cz,420603227322
Omeprazole Olikla,Intravenous Use,Czech Republic,Olikla S.R.O.,Czech Republic,safety@olikla.cz,420603227322
Omeprazole Olikla,Intravenous Use,Slovakia,Olikla S.R.O.,Czech Republic,safety@olikla.cz,420603227322
Omeprazole Olpha,Oral Use,Estonia,Olpha As,Latvia,adr@olpha.eu,371 67013724
Omeprazole Olpha,Oral Use,Latvia,Olpha As,Latvia,adr@olpha.eu,371 67013724
Omeprazole Pinewood Laboratories,Oral Use,Ireland,Pinewood Laboratories Limited,Ireland,drug.safety@pinewood.ie,353 52 6186000
Omeprazole Ratiopharm,"Gastroenteral Use ,Oral Use",Latvia,Ratiopharm Gmbh,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Ratiopharm,Oral Use,Austria,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Ratiopharm,Oral Use,Estonia,Ratiopharm Gmbh,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Ratiopharm,Oral Use,Hungary,Teva Gyógyszergyár Zrt,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Ria Generics,Oral Use,United Kingdom (Northern Ireland),Ria Generics Ltd.,Italy,safety@sciom.uk,44 0203 096 2886
Omeprazole Rompharm,Intravenous Use,Hungary,S.C. Rompharm Company S.R.L.,Romania,pharmacovigilance@rompharm.ro,40749144434
Omeprazole Rowa,Oral Use,Ireland,Rowa Pharmaceuticals Limited,Ireland,pv@rowa-pharma.ie,02750077
Omeprazole Sandoz,Intravenous Use,Poland,Sandoz Polska Sp. Z O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazole Sandoz,Intravenous Use,United Kingdom (Northern Ireland),Sandoz Ltd,United Kingdom,jean.kilgour-christie@sandoz.net,49 1719110620
Omeprazole Sandoz,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazole Sandoz,Oral Use,Latvia,Sandoz Pharmaceuticals D.D.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazole Sandoz,Oral Use,United Kingdom (Northern Ireland),Sandoz Ltd,United Kingdom,jean.kilgour-christie@sandoz.net,49 1719110620
Omeprazole Sandoz Conseil,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazole Sandoz Ltd,Oral Use,United Kingdom (Northern Ireland),Sandoz Ltd,United Kingdom,jean.kilgour-christie@sandoz.net,49 1719110620
Omeprazole Sgs Pharma Magyarország,Intravenous Use,United Kingdom (Northern Ireland),Sgs Pharma Mag. Kft,Hungary,sg@sgslab.eu,49 15112480646
Omeprazole Siromed,Oral Use,Lithuania,Uab Nvt,Lithuania,pv@evigrow.com,37067054244
Omeprazole Stada,Oral Use,Estonia,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazole Stada,Oral Use,Latvia,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazole Stada,Oral Use,Lithuania,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Omeprazole Teva,Gastroenteral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva,"Gastroenteral Use ,Oral Use",Hungary,Teva Gyógyszergyár Zrt,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva,"Gastroenteral Use ,Oral Use",Ireland,Teva Pharma B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva,Oral Use,Sweden,Teva Sweden Ab,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva Conseil,Gastroenteral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva Pharma,"Gastroenteral Use ,Oral Use",France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva Pharma,Oral Use,Czech Republic,Teva Pharma B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva Sante,Gastroenteral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Teva Uk,"Gastroenteral Use ,Oral Use",United Kingdom (Northern Ireland),Teva Uk Limited,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazole Towa,Oral Use,France,Towa Pharmaceutical Europe S.L.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Omeprazole Towa Pharmaceutical Europe,Oral Use,France,Towa Pharmaceutical Europe S.L.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Omeprazole Towa Pharmaceutical Europe,Oral Use,United Kingdom (Northern Ireland),Towa Pharmaceutical Europe S.L.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Omeprazole Unifarma,Intravenous Use,Latvia,Unifarma,Latvia,safety@snovigroup.com,371 25117750
Omeprazole Unifarma,Intravenous Use,Latvia,Unifarma,Latvia,safety@snovigroup.com,371 29865787
Omeprazole Viatris,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole Viatris,Intravenous Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole Viatris Conseil,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Omeprazole Waymade,Oral Use,United Kingdom (Northern Ireland),Waymade Plc,Germany,pvservices@diamondpharmaservices.com,44 1279 406759
Omeprazole Xeolas Pharmaceuticals,Oral Use,United Kingdom (Northern Ireland),Xeolas,Ireland,Medinfo@acornregulatory.com,353526176706
Omeprazole Zentiva,Oral Use,Estonia,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva,Oral Use,France,Zentiva France,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva,Oral Use,Latvia,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva,Oral Use,Lithuania,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva,Intravenous Use,Slovakia,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva Lab,Oral Use,France,Zentiva France,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva Pharma,Oral Use,United Kingdom (Northern Ireland),Zentiva Pharma Uk Limited,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zentiva Pharma,Intravenous Use,United Kingdom (Northern Ireland),Zentiva Pharma Uk Limited,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Omeprazole Zydus France,Oral Use,France,Zydus France,France,pvfrance@Zydusfrance.com,33(0)659202143
"Omeprazole, Pakningsstørrelser ≤ 14 Stk Teva","Gastroenteral Use ,Oral Use",Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
"Omeprazole, Pakningsstørrelser ≤ 14 Stk Teva",Oral Use,Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Omeprazolo Abc,Oral Use,Italy,Abc Farmaceutici S.P.A.,Italy,maria.mammi@asgenia.it,393408803382
Omeprazolo Almus Pharma,Oral Use,Italy,Pharmacare Srl,Italy,pharmacovigilance@direnzo.biz,39 0677209020
Omeprazolo Almus Pharma,Oral Use,Italy,Pharmacare Srl,Italy,pharmacovigilance@direnzo.biz,390677209020
Omeprazolo Alter,Oral Use,Italy,Laboratori Alter S.R.L.,Spain,agoicoecheag@grupo-alter.com,0034 91 343 33 20
Omeprazolo Aristo Pharma,Oral Use,Italy,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de,004930710944200
Omeprazolo Aurobindo,Oral Use,Italy,Aurobindo Pharma (Italia) S.R.L.,Malta,pharmacovigilance.eu@aurobindo.com,356 22294000
Omeprazolo Aurobindo Pharma Italia,Oral Use,Italy,Aurobindo Pharma (Italia) S.R.L.,Malta,pharmacovigilance.eu@aurobindo.com,356 22294000
Omeprazolo Doc Generici,Oral Use,Italy,Doc Generici S.R.L.,Italy,farmacovigilanza@docpharma.com,39 02 65534273
Omeprazolo Eg Stada,Oral Use,Italy,Eg S.P.A.,Germany,dso@stada.de,49 6101 603 214
Omeprazolo Fg,Oral Use,Italy,Fg S.R.L.,Italy,farmacovigilanza@epifarma.it,390973655200
Omeprazolo Git,Oral Use,Italy,S.F. Group Srl,Italy,pharmacovigilance@direnzo.biz,0039 0677209020
Omeprazolo Hexal A/S,Oral Use,Italy,Hexal A/S,Germany,eu-qppv.office@sandoz.com,49 15118939555
Omeprazolo Hikma,Intravenous Use,Italy,"Hikma Farmacêutica (Portugal), S.A.",Croatia,portugaleupharmacovigilance@hikma.com,351219608410
Omeprazolo Liconsa,Oral Use,Italy,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Omeprazolo Mylan Generics Italia,Intravenous Use,Italy,Mylan S.P.A.,Italy,productsafety@viatris.com,39 02 61246439
Omeprazolo Mylan Pharma,Oral Use,Italy,Mylan S.P.A.,Italy,productsafety@viatris.com,39 02 61246439
Omeprazolo Noridem,Intravenous Use,Italy,Noridem Enterprises Ltd,Greece,pv@demo.gr,302108161802
Omeprazolo P-Care,Oral Use,Italy,Pharmacare Srl,Italy,pharmacovigilance@direnzo.biz,39 0677209020
